;web_page;url_logo;status
402;http://windowsazure.com;error;0
408;http://thehighcalling.org;error;0
409;http://ezetop.com;error;0
410;http://altervista.org;error;0
411;http://digitallanding.com;error;0
416;http://otherinbox.com;error;0
418;http://anymeeting.com;error;0
423;http://relianceglobalcall.com;error;0
426;http://pages05.net;error;0
427;http://kvh.com;error;0
428;http://local03.com;error;0
431;http://tributes.com;error;0
432;http://hdaccessory.com;error;0
434;http://hatena.ne.jp;error;0
435;http://geocities.jp;error;0
436;http://pogoplug.com;error;0
440;http://vps.net;error;0
441;http://sewelldirect.com;error;0
442;http://hostbaby.com;error;0
450;http://localphone.com;error;0
451;http://invisionapp.com;error;0
452;http://siteground.com;error;0
455;http://telekom.com;error;0
458;http://clicktale.com;error;0
461;http://no-ip.com;error;0
464;http://tatacommunications.com;error;0
465;http://cwa-union.org;error;0
467;http://at.ua;error;0
468;http://net10.com;error;0
471;http://jiwire.com;error;0
472;http://163.com;error;0
473;http://yolasite.com;error;0
474;http://seidioonline.com;error;0
478;http://infoseek.co.jp;error;0
481;http://simplycast.com;error;0
482;http://snapapp.com;error;0
483;http://tribesports.com;error;0
484;http://hasoffers.com;error;0
487;http://uniden.com;error;0
492;http://podomatic.com;error;0
495;http://bezecom.com;error;0
496;http://fairpoint.com;error;0
499;http://cablesandkits.com;error;0
504;http://freephonetracer.com;error;0
505;http://saba.com;error;0
507;http://umcom.org;error;0
510;http://hughes.com;error;0
511;http://walla.co.il;error;0
512;http://buydomains.com;error;0
514;http://maas360.com;error;0
515;http://birch.com;error;0
518;http://justdial.com;error;0
519;http://synthasite.com;error;0
520;http://bevomedia.com;error;0
524;http://xcomglobal.com;error;0
527;http://fiksu.com;error;0
528;http://resellerclub.com;error;0
530;http://charter.net;error;0
533;http://onesuite.com;error;0
536;http://parentlink.net;error;0
537;http://cableone.net;error;0
542;http://bluefountainmedia.com;error;0
544;http://sena.com;error;0
545;http://producteev.com;error;0
546;http://voipo.com;error;0
547;http://peeplo.com;error;0
550;http://freedownloads.us.com;error;0
551;http://wideanglesoftware.com;error;0
553;http://yola.com;error;0
554;http://distilled.net;error;0
555;http://ucoz.ru;error;0
559;http://clear.com;error;0
560;http://microsoftonline.com;error;0
562;http://mapilab.com;error;0
563;http://sendible.com;error;0
564;http://apartmenthomeliving.com;error;0
569;http://firehost.com;error;0
570;http://orangesoda.com;error;0
571;http://daum.net;error;0
572;http://affiliatetechnology.com;error;0
574;http://raventools.com;error;0
576;http://shaw.ca;error;0
578;http://fc2.com;error;0
579;http://callfire.com;error;0
581;http://cablemover.com;error;0
582;http://tbo.com;error;0
585;http://astraweb.com;error;0
586;http://adsage.com;error;0
588;http://ixiacom.com;error;0
591;http://free.fr;error;0
592;http://interserver.net;error;0
594;http://harmon.ie;error;0
597;http://cleverbridge.com;error;0
598;http://woopra.com;error;0
599;http://litmus.com;error;0
601;http://videotron.com;error;0
605;http://asmallorange.com;error;0
607;http://g3telecom.com;error;0
608;http://cjb.net;error;0
613;http://mlxchange.com;error;0
615;http://greengeeks.com;error;0
617;http://terremark.com;error;0
618;http://appspot.com;error;0
621;http://housing.com;error;0
622;http://prv.pl;error;0
623;http://adonit.net;error;0
624;http://fuzemeeting.com;error;0
625;http://serverpronto.com;error;0
626;http://cx.com;error;0
629;http://axmag.com;error;0
630;http://suffolk.edu;error;0
633;http://nextworth.com;error;0
636;http://flipbuilder.com;error;0
638;http://bang-olufsen.com;error;0
644;http://voicestar.com;error;0
648;http://showingsuite.com;error;0
649;http://cellcom.co.il;error;0
651;http://mawebcenters.com;error;0
652;http://zedge.net;error;0
656;http://vresp.com;error;0
657;http://trapcall.com;error;0
658;http://bb-elec.com;error;0
659;http://manageflitter.com;error;0
660;http://libero.it;error;0
661;http://seewhy.com;error;0
662;http://imeet.com;error;0
670;http://37signals.com;error;0
671;http://app.net;error;0
672;http://mindspring.com;error;0
673;http://vocalocity.com;error;0
675;http://ntlworld.com;error;0
676;http://pasternack.com;error;0
677;http://cincinnatibell.com;error;0
678;http://zain.com;error;0
679;http://xo.com;error;0
680;http://befunky.com;error;0
684;http://tmobile.jobs;error;0
685;http://dslextreme.com;error;0
687;http://de.vu;error;0
688;http://telehispanic.com;error;0
689;http://mygrande.com;error;0
690;http://sina.com;error;0
691;http://net.com;error;0
695;http://dishtv.com;error;0
696;http://artisteer.com;error;0
697;http://ojon.com;error;0
698;http://custhelp.com;error;0
699;http://callture.com;error;0
701;http://cmo.com;error;0
703;http://openx.org;error;0
704;http://telenet.be;error;0
706;http://appadvice.com;error;0
707;http://sorensonvrs.com;error;0
708;http://assurancewireless.com;error;0
710;http://osiaffiliate.com;error;0
713;http://website.ws;error;0
714;http://exede.com;error;0
715;http://qwestoffice.net;error;0
716;http://excite.co.jp;error;0
719;http://url.com;error;0
720;http://whatismyipaddress.com;error;0
721;http://savenkeep.com;error;0
723;http://eukhost.com;error;0
725;http://echostar.com;error;0
726;http://publicrecords.com;error;0
727;http://bellsouth.com;error;0
728;http://dotster.com;error;0
730;http://viaero.com;error;0
731;http://limestonenetworks.com;error;0
734;http://exabytes.com;error;0
735;http://seo.com;error;0
736;http://socialblade.com;error;0
738;http://morningprint.com;error;0
739;http://howlifeworks.com;error;0
742;http://pagesperso-orange.fr;error;0
745;http://freeiz.com;error;0
746;http://brainhost.com;error;0
747;http://starhub.com;error;0
750;http://site24x7.com;error;0
751;http://coveroo.com;error;0
753;http://cmswire.com;error;0
754;http://localnet.com;error;0
757;http://talkfusion.com;error;0
762;http://telestial.com;error;0
763;http://4t.com;error;0
765;http://uverse.com;error;0
766;http://zetaboards.com;error;0
767;http://trafficwave.net;error;0
769;http://pragmaticworks.com;error;0
770;http://comcastbiz.net;error;0
771;http://doteasy.com;error;0
772;http://bicsi.org;error;0
773;http://atwebpages.com;error;0
774;http://sperrysoftware.com;error;0
778;http://aflglobal.com;error;0
779;http://emailfinder.com;error;0
780;http://appsgeyser.com;error;0
781;http://balsamiq.com;error;0
783;http://windstream.net;error;0
785;http://conversocial.com;error;0
786;http://mooo.com;error;0
787;http://leadbolt.com;error;0
788;http://advantech.com.tw;error;0
789;http://cordlessworkz.com;error;0
791;http://onlinehome.us;error;0
793;http://mojo-themes.com;error;0
794;http://afternic.com;error;0
795;http://roadrunner.com;error;0
798;http://dynadot.com;error;0
800;http://tiptopwebsite.com;error;0
802;http://socialgo.com;error;0
803;http://dishlatino.com;error;0
804;http://startlogic.com;error;0
805;http://alaskacommunications.com;error;0
806;http://androidpolice.com;error;0
807;http://avea.com.tr;error;0
808;http://us.com;error;0
809;http://webatu.com;error;0
810;http://t-mobile.pl;error;0
811;http://ctia.org;error;0
812;http://dyndns.org;error;0
813;http://prankdial.com;error;0
814;http://sync2.com;error;0
815;http://zamzar.com;error;0
816;http://progrexion.com;error;0
817;http://idnes.cz;error;0
822;http://atlanticbt.com;error;0
823;http://thesslstore.com;error;0
824;http://qualityunit.com;error;0
830;http://serverintellect.com;error;0
831;http://hamradiolicenseexam.com;error;0
832;http://hsselite.com;error;0
833;http://jsu.edu;error;0
834;http://codecademy.com;error;0
836;http://appnovation.com;error;0
838;http://tut.by;error;0
840;http://deviceanywhere.com;error;0
843;http://fortumo.com;error;0
844;http://highervisibility.com;error;0
846;http://searchmarketing.com;error;0
847;http://magicjack.com;error;0
849;http://mts.com;error;0
852;http://searchbug.com;error;0
853;http://ipevo.com;error;0
855;http://mongoosemetrics.com;error;0
856;http://irise.com;error;0
859;http://hotmail.com;error;0
860;http://cellhut.com;error;0
861;http://oversee.net;error;0
866;http://101phones.com;error;0
868;http://allwebcodesign.com;error;0
869;http://brinkster.net;error;0
870;http://pku.edu.cn;error;0
871;http://biglobe.ne.jp;error;0
872;http://aricent.com;error;0
873;http://spoofcard.com;error;0
874;http://cmworks.com;error;0
877;http://tigo.com.gt;error;0
878;http://onebox.com;error;0
881;http://midcocomm.com;error;0
883;http://kabeldeutschland.de;error;0
886;http://online.de;error;0
888;http://mylikes.com;error;0
889;http://gototraining.com;error;0
890;http://wordtracker.com;error;0
891;http://appappeal.com;error;0
899;http://onesimcard.com;error;0
900;http://siemon.com;error;0
903;http://oxygenxml.com;error;0
906;http://voodoo.com;error;0
907;http://hongkiat.com;error;0
909;http://dsstyles.com;error;0
911;http://mailinator.com;error;0
912;http://gelaskins.com;error;0
915;http://keku.com;error;0
916;http://sonetel.com;error;0
917;http://x10.com;error;0
919;http://wildblue.com;error;0
920;http://eurodns.com;error;0
921;http://mysimplemobile.com;error;0
923;http://mynewsletterbuilder.com;error;0
925;http://lolipop.jp;error;0
927;http://8m.com;error;0
928;http://symanteccloud.com;error;0
930;http://x10.mx;error;0
932;http://000webhost.com;error;0
940;http://offervault.com;error;0
942;http://onetouch.com;error;0
945;http://websitepulse.com;error;0
946;http://ic.cz;error;0
948;http://slickwraps.com;error;0
952;http://stackideas.com;error;0
953;http://linksynergy.com;error;0
954;http://zixcorp.com;error;0
955;http://handhelditems.com;error;0
957;http://listbox.com;error;0
960;http://baydin.com;error;0
961;http://drippler.com;error;0
962;http://dataviz.com;error;0
966;http://wiggio.com;error;0
967;http://heliohost.org;error;0
970;http://rockettheme.com;error;0
971;http://drupalgardens.com;error;0
973;http://covario.com;error;0
977;http://uk2.net;error;0
978;http://whmcs.com;error;0
979;http://neuf.fr;error;0
980;http://blurbpoint.com;error;0
981;http://sogosurvey.com;error;0
982;http://weaknees.com;error;0
983;http://thebigboss.org;error;0
984;http://portent.com;error;0
985;http://pcb.com;error;0
986;http://bravehost.com;error;0
987;http://sudokuprofessor.com;error;0
988;http://activecampaign.com;error;0
989;http://onlinephonestore.com;error;0
990;http://eatel.com;error;0
991;http://tether.com;error;0
992;http://voipsupply.com;error;0
993;http://piwik.org;error;0
994;http://nana10.co.il;error;0
995;http://4team.biz;error;0
996;http://entireweb.com;error;0
997;http://gosphero.com;error;0
998;http://iana.org;error;0
999;http://lunametrics.com;error;0
